S.No.,question_id,difficulty,PCA1,PCA2
149,N/A,MED,-0.12516573701922393,-0.006561352557993952
150,N/A,MED,0.1282078853203942,0.0065605834755425516
S.No.,question_id,difficulty,PCA1,PCA2
1,r_uzvuqcbx,EAS,-0.04982561833927272,-0.18502020742387845
2,r_mzig9aa8,EAS,-0.0531112830526118,-0.18614606873205397
3,r_bgsaq3rs,EAS,-0.05311128305261178,-0.18614606873205392
4,r_1tttzzah,EAS,-0.051630783847542,-0.1851558853584824
5,r_bgsaq3rs,EAS,-0.051630783847542,-0.1851558853584824
6,r_mzig9aa8,EAS,-0.05349926763701713,-0.18082790054234513
7,r_5bs45a0a,EAS,-0.05349926763701713,-0.18082790054234513
8,r_9d5j7ff7,EAS,-0.05349926763701713,-0.18082790054234513
9,r_bgsaq3rs,EAS,-0.09172575209200585,-0.10083192034682059
10,r_61zd361c,EAS,-0.09172575209200585,-0.10083192034682059
11,r_61zd361c,EAS,-0.09172575209200585,-0.10083192034682059
12,r_61zd361c,EAS,-0.09172575209200585,-0.10083192034682059
13,r_9d5j7ff7,EAS,-0.09172575209200585,-0.10083192034682059
14,r_bgsaq3rs,EAS,-0.09172575209200585,-0.10083192034682059
15,r_xj81n017,EAS,-0.09172575209200585,-0.10083192034682059
16,r_mzig9aa8,EAS,-0.09172575209200585,-0.10083192034682059
17,r_mzig9aa8,EAS,-0.09860186281068598,0.04317883260646048
18,r_5bs45a0a,EAS,-0.09860186281068598,0.04317883260646048
19,r_5bs45a0a,EAS,-0.09413452098342598,0.04460687652131328
20,r_bgsaq3rs,EAS,-0.09413452098342598,0.04460687652131328
21,r_5bs45a0a,EAS,-0.09630941179829004,0.04488962481839327
22,r_9d5j7ff7,EAS,-0.09630941179829004,0.04488962481839327
23,r_bgsaq3rs,EAS,0.12679265801236217,0.018100471448217713
24,r_uzvuqcbx,EAS,0.12679265801236217,0.018100471448217713
25,r_1tttzzah,EAS,0.13088777457992767,0.02037222760582788
26,r_mzig9aa8,EAS,0.13088777457992767,0.02037222760582788
27,r_1tttzzah,EAS,0.12914822243124136,0.020723558577694392
28,r_5bs45a0a,EAS,-0.09804406458208141,0.04709186476299007
29,r_9d5j7ff7,EAS,-0.09804406458208141,0.04709186476299007
30,r_61zd361c,EAS,0.158444442089049,-0.04740808749582775
31,r_mzig9aa8,EAS,0.158444442089049,-0.04740808749582775
32,r_5bs45a0a,EAS,0.12679519325623298,0.02343119612597605
33,r_xj81n017,EAS,0.15684378582698003,-0.04792623699319234
34,r_xj81n017,EAS,0.15684378582698003,-0.04792623699319234
35,r_9d5j7ff7,EAS,0.1534655719666805,-0.04434219136200268
36,r_uzvuqcbx,EAS,0.1534655719666805,-0.04434219136200268
37,r_1tttzzah,EAS,-0.12960153747745282,0.12198403797175768
38,r_1tttzzah,EAS,-0.12960153747745282,0.12198403797175768
39,r_61zd361c,EAS,-0.12960153747745282,0.12198403797175768
40,r_uzvuqcbx,EAS,-0.12960153747745282,0.12198403797175768
41,r_uzvuqcbx,EAS,-0.12960153747745282,0.12198403797175768
42,r_xj81n017,EAS,-0.12960153747745282,0.12198403797175768
43,r_5bs45a0a,EAS,-0.12960153747745282,0.12198403797175768
44,r_xj81n017,EAS,-0.12960153747745282,0.12198403797175768
45,r_61zd361c,EAS,0.09031500823470677,0.10118525865508529
46,r_1tttzzah,EAS,0.09031500823470677,0.10118525865508529
47,r_9d5j7ff7,EAS,0.09031500823470677,0.10118525865508529
48,r_uzvuqcbx,EAS,0.09031500823470677,0.10118525865508529
49,r_xj81n017,EAS,0.09031500823470677,0.10118525865508529
50,r_1tttzzah,EAS,0.09031500823470677,0.10118525865508529
51,r_ed6sdjwu,HAR,0.13088777457992767,0.02037222760582788
52,r_sd2c6kqz,HAR,0.13088777457992767,0.02037222760582788
53,r_42gmxcub,HAR,0.12679265801236217,0.018100471448217713
54,r_xh6b1dyk,HAR,0.12679265801236217,0.018100471448217713
55,r_i3ylq7x3,HAR,0.12914822243124136,0.020723558577694392
56,r_ed6sdjwu,HAR,0.12679519325623298,0.02343119612597605
57,r_sd2c6kqz,HAR,0.09031500823470677,0.10118525865508529
58,r_xh6b1dyk,HAR,0.09031500823470677,0.10118525865508529
59,r_xh6b1dyk,HAR,0.09031500823470677,0.10118525865508529
60,r_sd2c6kqz,HAR,0.09031500823470677,0.10118525865508529
61,r_zutldcqa,HAR,0.09031500823470677,0.10118525865508529
62,r_sd2c6kqz,HAR,0.09031500823470677,0.10118525865508529
63,r_i3ylq7x3,HAR,0.1327585207465574,0.0492477583871595
64,r_i3ylq7x3,HAR,0.158444442089049,-0.04740808749582775
65,r_ed6sdjwu,HAR,0.158444442089049,-0.04740808749582775
66,r_sd2c6kqz,HAR,0.15684378582698003,-0.04792623699319234
67,r_xh6b1dyk,HAR,0.15684378582698003,-0.04792623699319234
68,r_42gmxcub,HAR,0.1534655719666805,-0.04434219136200268
69,r_42gmxcub,HAR,0.1534655719666805,-0.04434219136200268
70,r_zutldcqa,HAR,-0.09413452098342598,0.04460687652131328
71,r_zutldcqa,HAR,-0.09413452098342598,0.04460687652131328
72,r_xh6b1dyk,HAR,-0.09860186281068598,0.04317883260646048
73,r_i3ylq7x3,HAR,-0.09860186281068598,0.04317883260646048
74,r_i3ylq7x3,HAR,-0.04982561833927258,-0.18502020742387848
75,r_sd2c6kqz,HAR,-0.09630941179829004,0.04488962481839327
76,r_xh6b1dyk,HAR,-0.09630941179829004,0.04488962481839327
77,r_xh6b1dyk,HAR,0.10882808973808486,0.03832073512216547
78,r_42gmxcub,HAR,0.10882808973808486,0.03832073512216547
79,r_42gmxcub,HAR,0.10882808973808486,0.03832073512216547
80,r_ed6sdjwu,HAR,0.10882808973808486,0.03832073512216547
81,r_zutldcqa,HAR,0.10882808973808486,0.03832073512216547
82,r_sd2c6kqz,HAR,0.10882808973808486,0.03832073512216547
83,r_ed6sdjwu,HAR,-0.053111283052611785,-0.18614606873205397
84,r_ed6sdjwu,HAR,-0.053111283052611785,-0.18614606873205397
85,r_42gmxcub,HAR,-0.09804406458208141,0.04709186476299007
86,r_zutldcqa,HAR,-0.09804406458208141,0.04709186476299007
87,r_i3ylq7x3,HAR,-0.051630783847542,-0.1851558853584824
88,r_i3ylq7x3,HAR,-0.051630783847542,-0.1851558853584824
89,r_zutldcqa,HAR,-0.05349926763701713,-0.18082790054234513
90,r_42gmxcub,HAR,-0.05349926763701713,-0.18082790054234513
91,r_ed6sdjwu,HAR,-0.05349926763701713,-0.18082790054234513
92,r_zutldcqa,HAR,-0.12960153747745282,0.12198403797175768
93,N/A,HAR,-0.12960153747745282,0.12198403797175768
94,N/A,HAR,-0.12960153747745282,0.12198403797175768
95,N/A,HAR,-0.12960153747745282,0.12198403797175768
96,N/A,HAR,-0.12960153747745282,0.12198403797175768
97,N/A,HAR,-0.12960153747745282,0.12198403797175768
98,N/A,HAR,-0.12960153747745282,0.12198403797175768
99,N/A,HAR,-0.12960153747745282,0.12198403797175768
100,N/A,HAR,-0.09172575209200585,-0.10083192034682059
101,r_hgcaiwm1,MED,-0.09860186281068598,0.04317883260646048
102,r_wmdtt94k,MED,-0.09860186281068598,0.04317883260646048
103,r_wmdtt94k,MED,-0.09413452098342598,0.04460687652131328
104,r_s9ncjva6,MED,-0.09413452098342598,0.04460687652131328
105,r_qxt40ip0,MED,-0.09630941179829004,0.04488962481839327
106,r_wmdtt94k,MED,-0.09630941179829004,0.04488962481839327
107,r_r5s1ag1t,MED,-0.09804406458208141,0.04709186476299007
108,r_qxt40ip0,MED,-0.09804406458208141,0.04709186476299007
109,r_hgcaiwm1,MED,-0.12960153747745282,0.12198403797175768
110,r_s9ncjva6,MED,-0.12960153747745282,0.12198403797175768
111,r_noupxxzo,MED,-0.12960153747745282,0.12198403797175768
112,r_noupxxzo,MED,-0.12960153747745282,0.12198403797175768
113,r_r5s1ag1t,MED,-0.12960153747745282,0.12198403797175768
114,r_r5s1ag1t,MED,-0.12960153747745282,0.12198403797175768
115,r_hgcaiwm1,MED,-0.12960153747745282,0.12198403797175768
116,r_fpvbeno0,MED,-0.12960153747745282,0.12198403797175768
117,r_s9ncjva6,MED,-0.04982561833927258,-0.18502020742387848
118,r_wmdtt94k,MED,0.12679265801236217,0.018100471448217713
119,r_noupxxzo,MED,0.12679265801236217,0.018100471448217713
120,r_noupxxzo,MED,0.13088777457992767,0.02037222760582788
121,r_fpvbeno0,MED,0.13088777457992767,0.02037222760582788
122,r_s9ncjva6,MED,-0.053111283052611785,-0.18614606873205397
123,r_r5s1ag1t,MED,-0.053111283052611785,-0.18614606873205397
124,r_hgcaiwm1,MED,0.12914822243124136,0.020723558577694392
125,r_r5s1ag1t,MED,-0.051630783847542,-0.1851558853584824
126,r_s9ncjva6,MED,-0.051630783847542,-0.1851558853584824
127,r_qxt40ip0,MED,0.12679519325623298,0.02343119612597605
128,r_v9e4co7k,MED,-0.05349926763701713,-0.18082790054234513
129,r_r5s1ag1t,MED,-0.05349926763701713,-0.18082790054234513
130,r_qxt40ip0,MED,-0.05349926763701713,-0.18082790054234513
131,r_r5s1ag1t,MED,0.158444442089049,-0.04740808749582775
132,r_wmdtt94k,MED,0.158444442089049,-0.04740808749582775
133,r_noupxxzo,MED,0.09031500823470677,0.10118525865508529
134,r_hgcaiwm1,MED,0.09031500823470677,0.10118525865508529
135,r_qxt40ip0,MED,0.09031500823470677,0.10118525865508529
136,r_v9e4co7k,MED,0.09031500823470677,0.10118525865508529
137,r_fpvbeno0,MED,0.09031500823470677,0.10118525865508529
138,r_v9e4co7k,MED,0.09031500823470677,0.10118525865508529
139,r_noupxxzo,MED,0.15684378582698003,-0.04792623699319234
140,r_fpvbeno0,MED,0.15684378582698003,-0.04792623699319234
141,r_wmdtt94k,MED,0.1534655719666805,-0.04434219136200268
142,r_v9e4co7k,MED,0.1534655719666805,-0.04434219136200268
143,r_v9e4co7k,MED,-0.09172575209200585,-0.10083192034682059
144,r_qxt40ip0,MED,-0.09172575209200585,-0.10083192034682059
145,r_s9ncjva6,MED,-0.09172575209200585,-0.10083192034682059
146,r_fpvbeno0,MED,-0.09172575209200585,-0.10083192034682059
147,r_v9e4co7k,MED,-0.09172575209200585,-0.10083192034682059
148,r_qxt40ip0,MED,-0.09172575209200585,-0.10083192034682059
149,r_s9ncjva6,MED,-0.09172575209200585,-0.10083192034682059
150,r_hgcaiwm1,MED,-0.09172575209200585,-0.10083192034682059
151,r_75x61qtu,VHA,0.158444442089049,-0.04740808749582775
152,r_jk5u1heq,VHA,0.158444442089049,-0.04740808749582775
153,r_ogvr57zw,VHA,0.15684378582698003,-0.04792623699319234
154,r_jk5u1heq,VHA,0.15684378582698003,-0.04792623699319234
155,r_jk5u1heq,VHA,0.1534655719666805,-0.04434219136200268
156,r_jk5u1heq,VHA,0.1534655719666805,-0.04434219136200268
157,r_l9mjs0vp,VHA,0.10882808973808486,0.03832073512216547
158,r_cfjl2ly6,VHA,0.10882808973808486,0.03832073512216547
159,r_75x61qtu,VHA,0.10882808973808486,0.03832073512216547
160,r_ogvr57zw,VHA,0.10882808973808486,0.03832073512216547
161,r_l9mjs0vp,VHA,0.10882808973808486,0.03832073512216547
162,r_kfh9qxmo,VHA,0.10882808973808486,0.03832073512216547
163,r_cfjl2ly6,VHA,0.12679265801236217,0.018100471448217713
164,r_ogvr57zw,VHA,0.12679265801236217,0.018100471448217713
165,r_l9mjs0vp,VHA,0.13088777457992767,0.02037222760582788
166,r_jk5u1heq,VHA,0.13088777457992767,0.02037222760582788
167,r_kfh9qxmo,VHA,0.12914822243124136,0.020723558577694392
168,r_cfjl2ly6,VHA,0.12679519325623298,0.02343119612597605
169,r_l9mjs0vp,VHA,0.09031500823470677,0.10118525865508529
170,r_kfh9qxmo,VHA,0.09031500823470677,0.10118525865508529
171,r_ogvr57zw,VHA,0.09031500823470677,0.10118525865508529
172,r_jk5u1heq,VHA,0.09031500823470677,0.10118525865508529
173,r_ogvr57zw,VHA,0.09031500823470677,0.10118525865508529
174,r_cfjl2ly6,VHA,0.09031500823470677,0.10118525865508529
175,r_75x61qtu,VHA,-0.04982561833927258,-0.18502020742387848
176,r_ogvr57zw,VHA,-0.09860186281068598,0.04317883260646048
177,r_kfh9qxmo,VHA,-0.09860186281068598,0.04317883260646048
178,r_l9mjs0vp,VHA,-0.09413452098342598,0.04460687652131328
179,r_75x61qtu,VHA,-0.09413452098342598,0.04460687652131328
180,r_cfjl2ly6,VHA,-0.053111283052611785,-0.18614606873205397
181,r_75x61qtu,VHA,-0.053111283052611785,-0.18614606873205397
182,r_cfjl2ly6,VHA,-0.09630941179829004,0.04488962481839327
183,r_kfh9qxmo,VHA,-0.09630941179829004,0.04488962481839327
184,r_kfh9qxmo,VHA,-0.051630783847542,-0.1851558853584824
185,r_l9mjs0vp,VHA,-0.051630783847542,-0.1851558853584824
186,r_ogvr57zw,VHA,0.1327585207465574,0.0492477583871595
187,r_75x61qtu,VHA,-0.09804406458208141,0.04709186476299007
188,r_kfh9qxmo,VHA,-0.09804406458208141,0.04709186476299007
189,r_75x61qtu,VHA,-0.05349926763701713,-0.18082790054234513
190,r_cfjl2ly6,VHA,-0.05349926763701713,-0.18082790054234513
191,r_jk5u1heq,VHA,-0.05349926763701713,-0.18082790054234513
192,r_l9mjs0vp,VHA,-0.12960153747745282,0.12198403797175768
193,N/A,VHA,-0.12960153747745282,0.12198403797175768
194,N/A,VHA,-0.12960153747745282,0.12198403797175768
195,N/A,VHA,-0.12960153747745282,0.12198403797175768
196,N/A,VHA,-0.12960153747745282,0.12198403797175768
197,N/A,VHA,-0.12960153747745282,0.12198403797175768
198,N/A,VHA,-0.12960153747745282,0.12198403797175768
199,N/A,VHA,-0.12960153747745282,0.12198403797175768
200,N/A,VHA,-0.09172575209200585,-0.10083192034682059
S.No.,question_id,difficulty,PCA1,PCA2
1,r_ew2aea1p,EAS,0.08955832331285427,0.10111887801745706
2,r_2tld5896,EAS,0.09361034954204754,0.09870701861684554
3,r_5e4oqh79,EAS,0.08915645321856464,0.10228144732161182
4,r_7nvkcfjd,EAS,0.08915645321856464,0.10228144732161182
5,r_a1crdony,EAS,0.0878512241856412,0.10388075057732343
6,r_lkylddb0,EAS,0.0878512241856412,0.10388075057732343
7,r_ew2aea1p,EAS,0.0878512241856412,0.10388075057732343
8,r_7nvkcfjd,EAS,0.0878512241856412,0.10388075057732343
9,r_2tld5896,EAS,-0.13509928813997074,0.13021339391035344
10,r_lkylddb0,EAS,-0.13509928813997074,0.13021339391035344
11,r_a1crdony,EAS,-0.13509928813997074,0.13021339391035344
12,r_sijqljjp,EAS,-0.13509928813997074,0.13021339391035344
13,r_a1crdony,EAS,-0.13509928813997074,0.13021339391035344
14,r_2tld5896,EAS,-0.13509928813997074,0.13021339391035344
15,r_sijqljjp,EAS,-0.13509928813997074,0.13021339391035344
16,r_sijqljjp,EAS,-0.13509928813997074,0.13021339391035344
17,r_lkylddb0,EAS,0.0654765330546063,-0.07836012187360658
18,r_gvkfivta,EAS,0.0654765330546063,-0.07836012187360658
19,r_5e4oqh79,EAS,0.0654765330546063,-0.07836012187360658
20,r_5e4oqh79,EAS,0.060580285213735124,-0.07643597304499815
21,r_sijqljjp,EAS,0.07535978413986452,-0.12478353228264533
22,r_2tld5896,EAS,0.07535978413986452,-0.12478353228264533
23,r_ew2aea1p,EAS,0.07535978413986452,-0.12478353228264533
24,r_lkylddb0,EAS,0.07535978413986452,-0.12478353228264533
25,r_gvkfivta,EAS,0.07491064114531033,-0.12392307390546278
26,r_ew2aea1p,EAS,0.11197092160899708,0.05460144348068574
27,r_5e4oqh79,EAS,0.11197092160899708,0.05460144348068574
28,r_gvkfivta,EAS,0.058906062379551094,-0.07385338370676015
29,r_a1crdony,EAS,0.058906062379551094,-0.07385338370676015
30,r_lkylddb0,EAS,0.058906062379551094,-0.07385338370676015
31,r_ew2aea1p,EAS,0.1151366483846404,0.051839812401497945
32,r_lkylddb0,EAS,0.1151366483846404,0.051839812401497945
33,r_7nvkcfjd,EAS,0.1151366483846404,0.051839812401497945
34,r_5e4oqh79,EAS,0.11033770085579162,0.055351760547990216
35,r_gvkfivta,EAS,0.11033770085579162,0.055351760547990216
36,r_gvkfivta,EAS,0.07383482842204893,-0.1206175670183793
37,r_7nvkcfjd,EAS,-0.1603097225745912,-0.04177779177981069
38,r_2tld5896,EAS,-0.1603097225745912,-0.04177779177981069
39,r_2tld5896,EAS,-0.1603097225745912,-0.04177779177981069
40,r_ew2aea1p,EAS,-0.1603097225745912,-0.04177779177981069
41,r_gvkfivta,EAS,-0.1603097225745912,-0.04177779177981069
42,r_7nvkcfjd,EAS,-0.1603097225745912,-0.04177779177981069
43,r_sijqljjp,EAS,-0.1603097225745912,-0.04177779177981069
44,r_sijqljjp,EAS,0.1095675168368825,0.057039094286313693
45,r_7nvkcfjd,EAS,0.1095675168368825,0.057039094286313693
46,r_sijqljjp,EAS,-0.1375520961513003,-0.08088566031234742
47,r_ew2aea1p,EAS,-0.1375520961513003,-0.08088566031234742
48,r_2tld5896,EAS,-0.1375520961513003,-0.08088566031234742
49,r_5e4oqh79,EAS,-0.1375520961513003,-0.08088566031234742
50,r_a1crdony,EAS,-0.1375520961513003,-0.08088566031234742
51,r_qal7qm1f,HAR,0.0654765330546063,-0.07836012187360658
52,r_qal7qm1f,HAR,0.0654765330546063,-0.07836012187360658
53,r_ml99ljot,HAR,0.0654765330546063,-0.07836012187360658
54,r_0c7n5cd0,HAR,0.060580285213735124,-0.07643597304499815
55,r_avbhc3fx,HAR,0.058906062379551094,-0.07385338370676015
56,r_avbhc3fx,HAR,0.058906062379551094,-0.07385338370676015
57,r_ml99ljot,HAR,0.058906062379551094,-0.07385338370676015
58,r_8rtd7ztc,HAR,-0.1603097225745912,-0.04177779177981069
59,r_qal8qm1f,HAR,-0.1603097225745912,-0.04177779177981069
60,r_qal7qm1f,HAR,-0.1603097225745912,-0.04177779177981069
61,r_qal8qm1f,HAR,-0.1603097225745912,-0.04177779177981069
62,r_qal7qm1f,HAR,-0.1603097225745912,-0.04177779177981069
63,r_ml99ljot,HAR,-0.1603097225745912,-0.04177779177981069
64,r_avbhc3fx,HAR,-0.1603097225745912,-0.04177779177981069
65,r_qal7qm1f,HAR,0.07535978413986452,-0.12478353228264533
66,r_ml99ljot,HAR,0.07535978413986452,-0.12478353228264533
67,r_8rtd7ztc,HAR,0.07535978413986452,-0.12478353228264533
68,r_qal7qm1f,HAR,0.07535978413986452,-0.12478353228264533
69,r_qal8qm1f,HAR,0.07491064114531033,-0.12392307390546278
70,r_avbhc3fx,HAR,0.09361034954204754,0.09870701861684551
71,r_0c7n5cd0,HAR,0.08955832331285446,0.1011188780174572
72,r_ml99ljot,HAR,0.07383482842204893,-0.1206175670183793
73,r_qal8qm1f,HAR,0.08915645321856464,0.10228144732161182
74,r_8rtd7ztc,HAR,0.08915645321856464,0.10228144732161182
75,r_qal9qm1f,HAR,0.0878512241856412,0.10388075057732343
76,r_ml99ljot,HAR,0.0878512241856412,0.10388075057732343
